book	chapter	verse	title	body
Proverbs	4	1	Proverbs 4:1	 眾 子 阿 、 要 聽 父 親 的 教 訓 、 留 心 得 知 聰 明 ． 
Proverbs	4	2	Proverbs 4:2	 因 我 所 給 你 們 的 、 是 好 教 訓 ． 不 可 離 棄 我 的 法 則 〔 或 作 指 教 〕 。 
Proverbs	4	3	Proverbs 4:3	 我 在 父 親 面 前 為 孝 子 、 在 母 親 眼 中 為 獨 一 的 嬌 兒 。 
Proverbs	4	4	Proverbs 4:4	 父 親 教 訓 我 說 、 你 心 要 存 記 我 的 言 語 、 遵 守 我 的 命 令 、 便 得 存 活 。 
Proverbs	4	5	Proverbs 4:5	 要 得 智 慧 、 要 得 聰 明 、 不 可 忘 記 、 也 不 可 偏 離 我 口 中 的 言 語 ． 
Proverbs	4	6	Proverbs 4:6	 不 可 離 棄 智 慧 、 智 慧 就 護 衛 你 ． 要 愛 他 、 他 就 保 守 你 。 
Proverbs	4	7	Proverbs 4:7	 智 慧 為 首 ． 所 以 要 得 智 慧 ． 在 你 一 切 所 得 之 內 、 必 得 聰 明 。 〔 或 作 用 你 一 切 所 得 的 去 換 聰 明 〕 。 
Proverbs	4	8	Proverbs 4:8	 高 舉 智 慧 、 他 就 使 你 高 陞 ． 懷 抱 智 慧 、 他 就 使 你 尊 榮 。 
Proverbs	4	9	Proverbs 4:9	 他 必 將 華 冠 加 在 你 頭 上 、 把 榮 冕 交 給 你 。 
Proverbs	4	10	Proverbs 4:10	 我 兒 、 你 要 聽 受 我 的 言 語 、 就 必 延 年 益 壽 。 
Proverbs	4	11	Proverbs 4:11	 我 已 指 教 你 走 智 慧 的 道 、 引 導 你 行 正 直 的 路 。 
Proverbs	4	12	Proverbs 4:12	 你 行 走 、 腳 步 必 不 致 狹 窄 ． 你 奔 跑 、 也 不 致 跌 倒 。 
Proverbs	4	13	Proverbs 4:13	 要 持 定 訓 誨 、 不 可 放 鬆 ． 必 當 謹 守 、 因 為 他 是 你 的 生 命 。 
Proverbs	4	14	Proverbs 4:14	 不 可 行 惡 人 的 路 ． 不 要 走 壞 人 的 道 。 
Proverbs	4	15	Proverbs 4:15	 要 躲 避 、 不 可 經 過 ． 要 轉 身 而 去 。 
Proverbs	4	16	Proverbs 4:16	 這 等 人 若 不 行 惡 、 不 得 睡 覺 ． 不 使 人 跌 倒 、 睡 臥 不 安 。 
Proverbs	4	17	Proverbs 4:17	 因 為 他 們 以 奸 惡 喫 餅 、 以 強 暴 喝 酒 。 
Proverbs	4	18	Proverbs 4:18	 但 義 人 的 路 、 好 像 黎 明 的 光 、 越 照 越 明 、 直 到 日 午 。 
Proverbs	4	19	Proverbs 4:19	 惡 人 的 道 、 好 像 幽 暗 ． 自 己 不 知 因 甚 麼 跌 倒 。 
Proverbs	4	20	Proverbs 4:20	 我 兒 、 要 留 心 聽 我 的 言 詞 、 側 耳 聽 我 的 話 語 ． 
Proverbs	4	21	Proverbs 4:21	 都 不 可 離 你 的 眼 目 ． 要 存 記 在 你 心 中 。 
Proverbs	4	22	Proverbs 4:22	 因 為 得 著 他 的 、 就 得 了 生 命 、 又 得 了 醫 全 體 的 良 藥 。 
Proverbs	4	23	Proverbs 4:23	 你 要 保 守 你 心 、 勝 過 保 守 一 切 〔 或 作 你 要 切 切 保 守 你 心 〕 因 為 一 生 的 果 效 、 是 由 心 發 出 。 
Proverbs	4	24	Proverbs 4:24	 你 要 除 掉 邪 僻 的 口 、 棄 絕 乖 謬 的 嘴 。 
Proverbs	4	25	Proverbs 4:25	 你 的 眼 目 、 要 向 前 正 看 你 的 眼 睛 〔 原 文 作 皮 〕 當 向 前 直 觀 。 
Proverbs	4	26	Proverbs 4:26	 要 修 平 你 腳 下 的 路 、 堅 定 你 一 切 的 道 。 
Proverbs	4	27	Proverbs 4:27	 不 可 偏 向 左 右 ． 要 使 你 的 腳 離 開 邪 惡 。 
