book	chapter	verse	title	body
Numbers	9	1	Numbers 9:1	 以 色 列 人 出 埃 及 地 以 後 、 第 二 年 正 月 、 耶 和 華 在 西 乃 的 曠 野 吩 咐 摩 西 說 、 
Numbers	9	2	Numbers 9:2	 以 色 列 人 應 當 在 所 定 的 日 期 守 逾 越 節 、 
Numbers	9	3	Numbers 9:3	 就 是 本 月 十 四 日 黃 昏 的 時 候 、 你 們 要 在 所 定 的 日 期 守 這 節 、 要 按 這 節 的 律 例 典 章 而 守 。 
Numbers	9	4	Numbers 9:4	 於 是 摩 西 吩 咐 以 色 列 人 守 逾 越 節 。 
Numbers	9	5	Numbers 9:5	 他 們 就 在 西 乃 的 曠 野 、 正 月 十 四 日 黃 昏 的 時 候 、 守 逾 越 節 ． 凡 耶 和 華 所 吩 咐 摩 西 的 、 以 色 列 人 都 照 樣 行 了 。 
Numbers	9	6	Numbers 9:6	 有 幾 個 人 因 死 屍 而 不 潔 淨 、 不 能 在 那 日 守 逾 越 節 ． 當 日 他 們 到 摩 西 亞 倫 面 前 、 
Numbers	9	7	Numbers 9:7	 說 、 我 們 雖 因 死 屍 而 不 潔 淨 、 為 何 被 阻 止 不 得 同 以 色 列 人 、 在 所 定 的 日 期 獻 耶 和 華 的 供 物 呢 。 
Numbers	9	8	Numbers 9:8	 摩 西 對 他 們 說 、 你 們 暫 且 等 候 、 我 可 以 去 聽 耶 和 華 指 著 你 們 是 怎 樣 吩 咐 的 。 
Numbers	9	9	Numbers 9:9	 耶 和 華 對 摩 西 說 、 
Numbers	9	10	Numbers 9:10	 你 曉 諭 以 色 列 人 說 、 你 們 和 你 們 後 代 中 、 若 有 人 因 死 屍 而 不 潔 淨 、 或 在 遠 方 行 路 、 還 要 向 耶 和 華 守 逾 越 節 。 
Numbers	9	11	Numbers 9:11	 他 們 要 在 二 月 十 四 日 、 黃 昏 的 時 候 、 守 逾 越 節 、 要 用 無 酵 餅 與 苦 菜 、 和 逾 越 節 的 羊 羔 同 喫 。 
Numbers	9	12	Numbers 9:12	 一 點 不 可 留 到 早 晨 、 羊 羔 的 骨 頭 一 根 也 不 可 折 斷 ． 他 們 要 照 逾 越 節 的 一 切 律 例 而 守 。 
Numbers	9	13	Numbers 9:13	 那 潔 淨 而 不 行 路 的 人 、 若 推 辭 不 守 逾 越 節 、 那 人 要 從 民 中 剪 除 、 因 為 他 在 所 定 的 日 期 不 獻 耶 和 華 的 供 物 、 應 該 擔 當 他 的 罪 。 
Numbers	9	14	Numbers 9:14	 若 有 外 人 寄 居 在 你 們 中 間 、 願 意 向 耶 和 華 守 逾 越 節 、 他 要 照 逾 越 節 的 律 例 典 章 行 、 不 管 是 寄 居 的 、 是 本 地 人 、 同 歸 一 例 。 
Numbers	9	15	Numbers 9:15	 立 起 帳 幕 的 那 日 、 有 雲 彩 遮 蓋 帳 幕 、 就 是 法 櫃 的 帳 幕 、 從 晚 上 到 早 晨 、 雲 彩 在 其 上 、 形 狀 如 火 。 
Numbers	9	16	Numbers 9:16	 常 是 這 樣 、 雲 彩 遮 蓋 帳 幕 、 夜 間 形 狀 如 火 。 
Numbers	9	17	Numbers 9:17	 雲 彩 幾 時 從 帳 幕 收 上 去 、 以 色 列 人 就 幾 時 起 行 、 雲 彩 在 哪 裡 停 住 、 以 色 列 人 就 在 那 裡 安 營 。 
Numbers	9	18	Numbers 9:18	 以 色 列 人 遵 耶 和 華 的 吩 咐 起 行 、 也 遵 耶 和 華 的 吩 咐 安 營 ． 雲 彩 在 帳 幕 上 停 住 幾 時 、 他 們 就 住 營 幾 時 。 
Numbers	9	19	Numbers 9:19	 雲 彩 在 帳 幕 上 停 留 許 多 日 子 、 以 色 列 人 就 守 耶 和 華 所 吩 咐 的 、 不 起 行 。 
Numbers	9	20	Numbers 9:20	 有 時 雲 彩 在 帳 幕 上 幾 天 、 他 們 就 照 耶 和 華 的 吩 咐 住 營 、 也 照 耶 和 華 的 吩 咐 起 行 。 
Numbers	9	21	Numbers 9:21	 有 時 從 晚 上 到 早 晨 、 有 這 雲 彩 在 帳 幕 上 ． 早 晨 雲 彩 收 上 去 、 他 們 就 起 行 ． 有 時 晝 夜 雲 彩 停 在 帳 幕 上 、 收 上 去 的 時 候 、 他 們 就 起 行 。 
Numbers	9	22	Numbers 9:22	 雲 彩 停 留 在 帳 幕 上 、 無 論 是 兩 天 、 是 一 月 、 是 一 年 、 以 色 列 人 就 住 營 不 起 行 、 但 雲 彩 收 上 去 、 他 們 就 起 行 。 
Numbers	9	23	Numbers 9:23	 他 們 遵 耶 和 華 的 吩 咐 安 營 、 也 遵 耶 和 華 的 吩 咐 起 行 ． 他 們 守 耶 和 華 所 吩 咐 的 、 都 是 憑 耶 和 華 吩 咐 摩 西 的 。 
