book	chapter	verse	title	body
Ezra	9	1	Ezra 9:1	 這 事 作 完 了 、 眾 首 領 來 見 我 、 說 、 以 色 列 民 和 祭 司 、 並 利 未 人 、 沒 有 離 絕 迦 南 人 、 赫 人 、 比 利 洗 人 、 耶 布 斯 人 、 亞 捫 人 、 摩 押 人 、 埃 及 人 、 亞 摩 利 人 、 仍 效 法 這 些 國 的 民 、 行 可 憎 的 事 。 
Ezra	9	2	Ezra 9:2	 因 他 們 為 自 己 和 兒 子 、 娶 了 這 些 外 邦 女 子 為 妻 、 以 致 聖 潔 的 種 類 和 這 些 國 的 民 混 雜 ． 而 且 首 領 和 官 長 、 在 這 事 上 為 罪 魁 。 
Ezra	9	3	Ezra 9:3	 我 一 聽 見 這 事 、 就 撕 裂 衣 服 和 外 袍 、 拔 了 頭 髮 和 鬍 鬚 、 驚 懼 憂 悶 而 坐 。 
Ezra	9	4	Ezra 9:4	 凡 為 以 色 列 　 神 言 語 戰 兢 的 、 都 因 這 被 擄 歸 回 之 人 所 犯 的 罪 、 聚 集 到 我 這 裡 來 ． 我 就 驚 懼 憂 悶 而 坐 、 直 到 獻 晚 祭 的 時 候 。 
Ezra	9	5	Ezra 9:5	 獻 晚 祭 的 時 候 我 起 來 、 心 中 愁 苦 、 穿 著 撕 裂 的 衣 袍 、 雙 膝 跪 下 向 耶 和 華 我 的 　 神 舉 手 、 
Ezra	9	6	Ezra 9:6	 說 、 我 的 　 神 阿 、 我 抱 愧 蒙 羞 、 不 敢 向 我 　 神 仰 面 、 因 為 我 們 的 罪 孽 滅 頂 、 我 們 的 罪 惡 滔 天 。 
Ezra	9	7	Ezra 9:7	 從 我 們 列 祖 直 到 今 日 、 我 們 的 罪 惡 甚 重 、 因 我 們 的 罪 孽 、 我 們 和 君 王 、 祭 司 、 都 交 在 外 邦 列 王 的 手 中 、 殺 害 、 擄 掠 、 搶 奪 、 臉 上 蒙 羞 、 正 如 今 日 的 光 景 。 
Ezra	9	8	Ezra 9:8	 現 在 耶 和 華 我 們 的 　 神 暫 且 施 恩 與 我 們 、 給 我 們 留 些 逃 脫 的 人 、 使 我 們 安 穩 如 釘 子 釘 在 他 的 聖 所 、 我 們 的 　 神 好 光 照 我 們 的 眼 目 、 使 我 們 在 受 轄 制 之 中 稍 微 復 興 。 
Ezra	9	9	Ezra 9:9	 我 們 是 奴 僕 、 然 而 在 受 轄 制 之 中 、 我 們 的 　 神 仍 沒 有 丟 棄 我 們 、 在 波 斯 王 眼 前 向 我 們 施 恩 、 叫 我 們 復 興 、 能 重 建 我 們 　 神 的 殿 、 修 其 毀 壞 之 處 、 使 我 們 在 猶 大 和 耶 路 撒 冷 有 牆 垣 。 
Ezra	9	10	Ezra 9:10	 我 們 的 　 神 阿 、 既 是 如 此 、 我 們 還 有 甚 麼 話 可 說 呢 ． 因 為 我 們 已 經 離 棄 你 的 命 令 、 
Ezra	9	11	Ezra 9:11	 就 是 你 藉 你 僕 人 眾 先 知 所 吩 咐 的 、 說 、 你 們 要 去 得 為 業 之 地 是 污 穢 之 地 、 因 列 國 之 民 的 污 穢 、 和 可 憎 的 事 、 叫 全 地 從 這 邊 直 到 那 邊 、 滿 了 污 穢 。 
Ezra	9	12	Ezra 9:12	 所 以 不 可 將 你 們 的 女 兒 嫁 他 們 的 兒 子 、 也 不 可 為 你 們 的 兒 子 娶 他 們 的 女 兒 、 永 不 可 求 他 們 的 平 安 、 和 他 們 的 利 益 、 這 樣 你 們 就 可 以 強 盛 、 喫 這 地 的 美 物 、 並 遺 留 這 地 給 你 們 的 子 孫 永 遠 為 業 。 
Ezra	9	13	Ezra 9:13	 　 神 阿 、 我 們 因 自 己 的 惡 行 和 大 罪 、 遭 遇 了 這 一 切 的 事 、 並 且 你 刑 罰 我 們 輕 於 我 們 罪 所 當 得 的 、 又 給 我 們 留 下 這 些 人 ． 
Ezra	9	14	Ezra 9:14	 我 們 豈 可 再 違 背 你 的 命 令 、 與 這 行 可 憎 之 事 的 民 結 親 呢 、 若 這 樣 行 、 你 豈 不 向 我 們 發 怒 、 將 我 們 滅 絕 、 以 致 沒 有 一 個 剩 下 逃 脫 的 人 麼 。 
Ezra	9	15	Ezra 9:15	 耶 和 華 以 色 列 的 　 神 阿 、 因 你 是 公 義 的 、 我 們 這 剩 下 的 人 纔 得 逃 脫 、 正 如 今 日 的 光 景 ． 看 哪 、 我 們 在 你 面 前 有 罪 惡 、 因 此 無 人 在 你 面 前 站 立 得 住 。 
