book	chapter	verse	title	body
1Chronicles	 		1Chronicles  :	
1Chronicles	7	1	1Chronicles 7:1	 以 薩 迦 的 兒 子 是 陀 拉 、 普 瓦 、 雅 述 、 〔 雅 述 在 創 世 記 第 四 十 六 章 十 三 節 作 約 伯 〕 伸 崙 、 共 四 人 。 
1Chronicles	7	2	1Chronicles 7:2	 陀 拉 的 兒 子 是 烏 西 、 利 法 雅 、 耶 勒 、 雅 買 、 易 伯 散 、 示 母 利 、 都 是 陀 拉 的 族 長 、 是 大 能 的 勇 士 ． 到 大 衛 年 間 、 他 們 的 人 數 共 有 二 萬 二 千 六 百 名 。 
1Chronicles	7	3	1Chronicles 7:3	 烏 西 的 兒 子 是 伊 斯 拉 希 、 伊 斯 拉 希 的 兒 子 是 米 迦 勒 、 俄 巴 底 亞 、 約 珥 、 伊 示 雅 、 共 五 人 、 都 是 族 長 。 
1Chronicles	7	4	1Chronicles 7:4	 他 們 所 率 領 的 、 按 著 宗 族 出 戰 的 軍 隊 、 共 有 三 萬 六 千 人 、 因 為 他 們 的 妻 和 子 眾 多 。 
1Chronicles	7	5	1Chronicles 7:5	 他 們 的 族 弟 兄 在 以 薩 迦 各 族 中 、 都 是 大 能 的 勇 士 、 按 著 家 譜 計 算 、 共 有 八 萬 七 千 人 。 
1Chronicles	7	6	1Chronicles 7:6	 便 雅 憫 的 兒 子 是 比 拉 、 比 結 、 耶 疊 、 共 三 人 。 
1Chronicles	7	7	1Chronicles 7:7	 比 拉 的 兒 子 是 以 斯 本 、 烏 西 、 烏 薛 、 耶 利 摩 、 以 利 、 共 五 人 、 都 是 族 長 、 是 大 能 的 勇 士 ． 按 著 家 譜 計 算 、 他 們 的 子 孫 共 有 二 萬 二 千 零 三 十 四 人 。 
1Chronicles	7	8	1Chronicles 7:8	 比 結 的 兒 子 是 細 米 拉 、 約 阿 施 、 以 利 以 謝 、 以 利 約 乃 、 暗 利 、 耶 利 摩 、 亞 比 雅 、 亞 拿 突 、 亞 拉 篾 ． 這 都 是 比 結 的 兒 子 。 
1Chronicles	7	9	1Chronicles 7:9	 他 們 都 是 族 長 、 是 大 能 的 勇 士 、 按 著 家 譜 計 算 、 他 們 的 子 孫 共 有 二 萬 零 二 百 人 。 
1Chronicles	7	10	1Chronicles 7:10	 耶 疊 的 兒 子 是 比 勒 罕 。 比 勒 罕 的 兒 子 是 耶 烏 施 、 便 雅 憫 、 以 忽 、 基 拿 拿 、 細 坦 、 他 施 、 亞 希 沙 哈 。 
1Chronicles	7	11	1Chronicles 7:11	 這 都 是 耶 疊 的 兒 子 、 都 是 族 長 、 是 大 能 的 勇 士 、 他 們 的 子 孫 能 上 陣 打 仗 的 、 共 有 一 萬 七 千 二 百 人 。 
1Chronicles	7	12	1Chronicles 7:12	 還 有 以 珥 的 兒 子 書 品 、 戶 品 、 並 亞 黑 的 兒 子 戶 伸 。 
1Chronicles	7	13	1Chronicles 7:13	 拿 弗 他 利 的 兒 子 是 雅 薛 、 沽 尼 、 耶 色 、 沙 龍 ． 這 都 是 辟 拉 的 子 孫 。 
1Chronicles	7	14	1Chronicles 7:14	 瑪 拿 西 的 兒 子 亞 斯 列 、 是 他 妾 亞 蘭 人 所 生 的 、 又 生 了 基 列 之 父 瑪 吉 。 
1Chronicles	7	15	1Chronicles 7:15	 瑪 吉 娶 的 妻 是 戶 品 、 書 品 的 妹 子 、 名 叫 瑪 迦 、 瑪 拿 西 的 次 子 名 叫 西 羅 非 哈 、 西 羅 非 哈 但 有 幾 個 女 兒 。 
1Chronicles	7	16	1Chronicles 7:16	 瑪 吉 的 妻 瑪 迦 生 了 一 個 兒 子 、 起 名 叫 毘 利 施 ． 毘 利 施 的 兄 弟 名 叫 示 利 施 、 示 利 施 的 兒 子 是 烏 蘭 和 利 金 。 
1Chronicles	7	17	1Chronicles 7:17	 烏 蘭 的 兒 子 是 比 但 ． 這 都 是 基 列 的 子 孫 ． 基 列 是 瑪 吉 的 兒 子 、 瑪 吉 是 瑪 拿 西 的 兒 子 。 
1Chronicles	7	18	1Chronicles 7:18	 基 列 的 妹 子 哈 摩 利 吉 生 了 伊 施 荷 、 亞 比 以 謝 、 瑪 拉 。 
1Chronicles	7	19	1Chronicles 7:19	 示 米 大 的 兒 子 是 亞 現 、 示 劍 、 利 克 希 、 阿 尼 安 。 
1Chronicles	7	20	1Chronicles 7:20	 以 法 蓮 的 兒 子 是 書 提 拉 、 書 提 拉 的 兒 子 是 比 列 、 比 列 的 兒 子 是 他 哈 、 他 哈 的 兒 子 是 以 拉 大 、 以 拉 大 的 兒 子 是 他 哈 、 
1Chronicles	7	21	1Chronicles 7:21	 他 哈 的 兒 子 是 撒 拔 、 撒 拔 的 兒 子 是 書 提 拉 ． 以 法 蓮 又 生 以 謝 、 以 列 ． 這 二 人 因 為 下 去 奪 取 迦 特 人 的 牲 畜 、 被 本 地 的 迦 特 人 殺 了 。 
1Chronicles	7	22	1Chronicles 7:22	 他 們 的 父 親 以 法 蓮 為 他 們 悲 哀 了 多 日 、 他 的 弟 兄 都 來 安 慰 他 。 
1Chronicles	7	23	1Chronicles 7:23	 以 法 蓮 與 妻 同 房 、 他 妻 就 懷 孕 生 了 一 子 、 以 法 蓮 因 為 家 裡 遭 禍 、 就 給 這 兒 子 起 名 叫 比 利 亞 。 
1Chronicles	7	24	1Chronicles 7:24	 他 的 女 兒 名 叫 舍 伊 拉 、 就 是 建 築 上 伯 和 崙 、 下 伯 和 崙 、 與 烏 羨 舍 伊 拉 的 。 
1Chronicles	7	25	1Chronicles 7:25	 比 利 阿 的 兒 子 是 利 法 、 和 利 悉 ． 利 悉 的 兒 子 是 他 拉 、 他 拉 的 兒 子 是 他 罕 、 
1Chronicles	7	26	1Chronicles 7:26	 他 罕 的 兒 子 是 拉 但 、 拉 但 的 兒 子 是 亞 米 忽 、 亞 米 忽 的 兒 子 是 以 利 沙 瑪 、 
1Chronicles	7	27	1Chronicles 7:27	 以 利 沙 瑪 的 兒 子 是 嫩 、 嫩 的 兒 子 是 約 書 亞 。 
1Chronicles	7	28	1Chronicles 7:28	 以 法 蓮 人 的 地 業 和 住 處 、 是 伯 特 利 與 其 村 莊 ． 東 邊 拿 蘭 、 西 邊 基 色 、 與 其 村 莊 、 示 劍 與 其 村 莊 、 直 到 迦 薩 與 其 村 莊 。 
1Chronicles	7	29	1Chronicles 7:29	 還 有 靠 近 瑪 拿 西 人 的 境 界 、 伯 善 與 其 村 莊 、 他 納 與 其 村 莊 、 米 吉 多 與 其 村 莊 、 多 珥 與 其 村 莊 ． 以 色 列 兒 子 約 瑟 的 子 孫 住 在 這 些 地 方 。 
1Chronicles	7	30	1Chronicles 7:30	 亞 設 的 兒 子 是 音 拿 、 亦 施 瓦 、 亦 施 韋 、 比 利 亞 、 還 有 他 們 的 妹 子 西 拉 。 
1Chronicles	7	31	1Chronicles 7:31	 比 利 亞 的 兒 子 是 希 別 、 瑪 結 、 瑪 結 是 比 撒 威 的 父 親 。 
1Chronicles	7	32	1Chronicles 7:32	 希 別 生 雅 弗 勒 、 朔 默 、 何 坦 、 和 他 們 的 妹 子 書 雅 。 
1Chronicles	7	33	1Chronicles 7:33	 雅 弗 勒 的 兒 子 是 巴 薩 、 賓 哈 、 亞 施 法 ． 這 都 是 雅 弗 勒 的 兒 子 。 
1Chronicles	7	34	1Chronicles 7:34	 朔 默 的 兒 子 是 亞 希 、 羅 迦 、 耶 戶 巴 、 亞 蘭 。 
1Chronicles	7	35	1Chronicles 7:35	 朔 默 兄 弟 希 連 的 兒 子 是 瑣 法 、 音 那 、 示 利 斯 、 亞 抹 。 
1Chronicles	7	36	1Chronicles 7:36	 瑣 法 的 兒 子 是 書 亞 、 哈 尼 弗 、 書 阿 勒 、 比 利 、 音 拉 、 
1Chronicles	7	37	1Chronicles 7:37	 比 悉 、 河 得 、 珊 瑪 、 施 沙 、 益 蘭 、 比 拉 。 
1Chronicles	7	38	1Chronicles 7:38	 益 帖 的 兒 子 是 耶 孚 尼 、 毘 斯 巴 、 亞 拉 。 
1Chronicles	7	39	1Chronicles 7:39	 烏 拉 的 兒 子 是 亞 拉 、 漢 尼 業 、 利 寫 。 
1Chronicles	7	40	1Chronicles 7:40	 這 都 是 亞 設 的 子 孫 、 都 是 族 長 、 是 精 壯 大 能 的 勇 士 、 也 是 首 領 中 的 頭 目 、 按 著 家 譜 計 算 、 他 們 的 子 孫 能 出 戰 的 共 有 二 萬 六 千 人 。 
