book	chapter	verse	title	body
1Corinthians	 		1Corinthians  :	
1Corinthians	13	1	1Corinthians 13:1	 我 若 能 說 萬 人 的 方 言 、 並 天 使 的 話 語 、 卻 沒 有 愛 、 我 就 成 了 鳴 的 鑼 、 響 的 鈸 一 般 。 
1Corinthians	13	2	1Corinthians 13:2	 我 若 有 先 知 講 道 之 能 、 也 明 白 各 樣 的 奧 秘 、 各 樣 的 知 識 ． 而 且 有 全 備 的 信 、 叫 我 能 彀 移 山 、 卻 沒 有 愛 、 我 就 算 不 得 甚 麼 。 
1Corinthians	13	3	1Corinthians 13:3	 我 若 將 所 有 的 賙 濟 窮 人 、 又 捨 己 身 叫 人 焚 燒 、 卻 沒 有 愛 、 仍 然 與 我 無 益 。 
1Corinthians	13	4	1Corinthians 13:4	 愛 是 恆 久 忍 耐 、 又 有 恩 慈 ． 愛 是 不 嫉 妒 ． 愛 是 不 自 誇 ． 不 張 狂 ． 
1Corinthians	13	5	1Corinthians 13:5	 不 作 害 羞 的 事 ． 不 求 自 己 的 益 處 ． 不 輕 易 發 怒 ． 不 計 算 人 的 惡 ． 
1Corinthians	13	6	1Corinthians 13:6	 不 喜 歡 不 義 ． 只 喜 歡 真 理 ． 
1Corinthians	13	7	1Corinthians 13:7	 凡 事 包 容 ． 凡 事 相 信 ． 凡 事 盼 望 ． 凡 事 忍 耐 。 
1Corinthians	13	8	1Corinthians 13:8	 愛 是 永 不 止 息 ． 先 知 講 道 之 能 、 終 必 歸 於 無 有 ． 說 方 言 之 能 、 終 必 停 止 、 知 識 也 終 必 歸 於 無 有 。 
1Corinthians	13	9	1Corinthians 13:9	 我 們 現 在 所 知 道 的 有 限 、 先 知 所 講 的 也 有 限 ． 
1Corinthians	13	10	1Corinthians 13:10	 等 那 完 全 的 來 到 、 這 有 限 的 必 歸 於 無 有 了 。 
1Corinthians	13	11	1Corinthians 13:11	 我 作 孩 子 的 時 候 、 話 語 像 孩 子 、 心 思 像 孩 子 、 意 念 像 孩 子 ． 既 成 了 人 、 就 把 孩 子 的 事 丟 棄 了 。 
1Corinthians	13	12	1Corinthians 13:12	 我 們 如 今 彷 彿 對 著 鏡 子 觀 看 、 模 糊 不 清 ． 〔 模 糊 不 清 原 文 作 如 同 猜 謎 〕 到 那 時 、 就 要 面 對 面 了 ． 我 如 今 所 知 道 的 有 限 ． 到 那 時 就 全 知 道 、 如 同 主 知 道 我 一 樣 。 
1Corinthians	13	13	1Corinthians 13:13	 如 今 常 存 的 有 信 、 有 望 、 有 愛 、 這 三 樣 、 其 中 最 大 的 是 愛 。 
