book	chapter	verse	title	body
Joshua	21	1	Joshua 21:1	 那 時 利 未 人 的 眾 族 長 、 來 到 祭 司 以 利 亞 撒 、 和 嫩 的 兒 子 約 書 亞 、 並 以 色 列 各 支 派 的 族 長 面 前 ． 
Joshua	21	2	Joshua 21:2	 在 迦 南 地 的 示 羅 對 他 們 說 、 從 前 耶 和 華 藉 著 摩 西 吩 咐 給 我 們 城 邑 居 住 、 並 城 邑 的 郊 野 、 可 以 牧 養 我 們 的 牲 畜 。 
Joshua	21	3	Joshua 21:3	 於 是 以 色 列 人 照 耶 和 華 所 吩 咐 的 、 從 自 己 的 地 業 中 、 將 以 下 所 記 的 城 邑 、 和 城 邑 的 郊 野 、 給 了 利 未 人 。 
Joshua	21	4	Joshua 21:4	 為 哥 轄 族 拈 鬮 、 利 未 人 的 祭 司 亞 倫 的 子 孫 、 從 猶 大 支 派 、 西 緬 支 派 、 便 雅 憫 支 派 的 地 業 中 、 按 鬮 得 了 十 三 座 城 。 
Joshua	21	5	Joshua 21:5	 哥 轄 其 餘 的 子 孫 、 從 以 法 蓮 支 派 、 但 支 派 、 瑪 拿 西 半 支 派 的 地 業 中 、 按 鬮 得 了 十 座 城 。 
Joshua	21	6	Joshua 21:6	 革 順 的 子 孫 、 從 以 薩 迦 支 派 、 亞 設 支 派 、 拿 弗 他 利 支 派 、 住 巴 珊 的 瑪 拿 西 半 支 派 的 地 業 中 、 按 鬮 得 了 十 三 座 城 。 
Joshua	21	7	Joshua 21:7	 米 拉 利 的 子 孫 、 按 著 宗 族 、 從 流 便 支 派 、 迦 得 支 派 、 西 布 倫 支 派 的 地 業 中 、 按 鬮 得 了 十 二 座 城 。 
Joshua	21	8	Joshua 21:8	 以 色 列 人 照 著 耶 和 華 藉 摩 西 所 吩 咐 的 、 將 這 些 城 邑 、 和 城 邑 的 郊 野 、 按 鬮 分 給 利 未 人 。 
Joshua	21	9	Joshua 21:9	 從 猶 大 支 派 、 西 緬 支 派 的 地 業 中 、 將 以 下 所 記 的 城 、 給 了 利 未 支 派 哥 轄 宗 族 亞 倫 的 子 孫 ． 因 為 給 他 們 拈 出 頭 一 鬮 、 
Joshua	21	10	Joshua 21:10	 見 上 節 
Joshua	21	11	Joshua 21:11	 將 猶 大 山 地 的 基 列 亞 巴 、 和 四 圍 的 郊 野 、 給 了 他 們 ． 亞 巴 是 亞 衲 族 的 始 祖 ． （ 基 列 亞 巴 就 是 希 伯 崙 ） 
Joshua	21	12	Joshua 21:12	 惟 將 屬 城 的 田 地 、 和 村 莊 、 給 了 耶 孚 尼 的 兒 子 迦 勒 為 業 。 
