book	chapter	verse	title	body
Song of Songs	1	1	Song of Songs 1:1	 所 羅 門 的 歌 、 是 歌 中 的 雅 歌 。 
Song of Songs	1	2	Song of Songs 1:2	 願 他 用 口 與 我 親 嘴 ． 因 你 的 愛 情 比 酒 更 美 。 
Song of Songs	1	3	Song of Songs 1:3	 你 的 膏 油 馨 香 ． 你 的 名 如 同 倒 出 來 的 香 膏 ． 所 以 眾 童 女 都 愛 你 。 
Song of Songs	1	4	Song of Songs 1:4	 願 你 吸 引 我 、 我 們 就 快 跑 跟 隨 你 ． 王 帶 我 進 了 內 室 ． 我 們 必 因 你 歡 喜 快 樂 ． 我 們 要 稱 讚 你 的 愛 情 、 勝 似 稱 讚 美 酒 ． 他 們 愛 你 是 理 所 當 然 的 。 
Song of Songs	1	5	Song of Songs 1:5	 耶 路 撒 冷 的 眾 女 子 阿 、 我 雖 然 黑 、 卻 是 秀 美 、 如 同 基 達 的 帳 棚 、 好 像 所 羅 門 的 幔 子 。 
Song of Songs	1	6	Song of Songs 1:6	 不 要 因 日 頭 把 我 曬 黑 了 、 就 輕 看 我 。 我 同 母 的 弟 兄 向 我 發 怒 ． 他 們 使 我 看 守 葡 萄 園 、 我 自 己 的 葡 萄 園 、 卻 沒 有 看 守 。 
Song of Songs	1	7	Song of Songs 1:7	 我 心 所 愛 的 阿 、 求 你 告 訴 我 你 在 何 處 牧 羊 、 晌 午 在 何 處 使 羊 歇 臥 ． 我 何 必 在 你 同 伴 的 羊 群 旁 邊 、 好 像 蒙 著 臉 的 人 呢 。 
Song of Songs	1	8	Song of Songs 1:8	 你 這 女 子 中 極 美 麗 的 、 你 若 不 知 道 、 只 管 跟 隨 羊 群 的 腳 蹤 去 、 把 你 的 山 羊 羔 、 牧 放 在 牧 人 帳 棚 的 旁 邊 。 
Song of Songs	1	9	Song of Songs 1:9	 我 的 佳 偶 、 我 將 你 比 法 老 車 上 套 的 駿 馬 。 
Song of Songs	1	10	Song of Songs 1:10	 你 的 兩 腮 、 因 髮 辮 而 秀 美 、 你 的 頸 項 、 因 珠 串 而 華 麗 。 
Song of Songs	1	11	Song of Songs 1:11	 我 們 要 為 你 編 上 金 辮 、 鑲 上 銀 釘 。 
Song of Songs	1	12	Song of Songs 1:12	 王 正 坐 席 的 時 候 、 我 的 哪 噠 香 膏 發 出 香 味 。 
Song of Songs	1	13	Song of Songs 1:13	 我 以 我 的 良 人 為 一 袋 沒 藥 、 常 在 我 懷 中 。 
Song of Songs	1	14	Song of Songs 1:14	 我 以 我 的 良 人 為 一 棵 鳳 仙 花 、 在 隱 基 底 葡 萄 園 中 。 
Song of Songs	1	15	Song of Songs 1:15	 我 的 佳 偶 、 你 甚 美 麗 、 你 甚 美 麗 ． 你 的 眼 好 像 鴿 子 眼 。 
Song of Songs	1	16	Song of Songs 1:16	 我 的 良 人 哪 、 你 甚 美 麗 可 愛 、 我 們 以 青 草 為 床 榻 、 
Song of Songs	1	17	Song of Songs 1:17	 以 香 柏 樹 為 房 屋 的 棟 梁 、 以 松 樹 為 椽 子 。 
