book	chapter	verse	title	body
Song of Songs	8	1	Song of Songs 8:1	 巴 不 得 你 像 我 的 兄 弟 、 像 喫 我 母 親 奶 的 兄 弟 ． 我 在 外 頭 遇 見 你 、 就 與 你 親 嘴 ． 誰 也 不 輕 看 我 。 
Song of Songs	8	2	Song of Songs 8:2	 我 必 引 導 你 、 領 你 進 我 母 親 的 家 、 我 可 以 領 受 教 訓 、 也 就 使 你 喝 石 榴 汁 釀 的 香 酒 。 
Song of Songs	8	3	Song of Songs 8:3	 他 的 左 手 必 在 我 頭 下 、 他 的 右 手 必 將 我 抱 住 。 
Song of Songs	8	4	Song of Songs 8:4	 耶 路 撒 冷 的 眾 女 子 阿 、 我 囑 咐 你 們 、 不 要 驚 動 、 不 要 叫 醒 我 所 親 愛 的 、 等 他 自 己 情 願 。 〔 不 要 叫 醒 云 云 或 作 不 要 激 動 愛 情 等 他 自 發 〕 
Song of Songs	8	5	Song of Songs 8:5	 那 靠 著 良 人 從 曠 野 上 來 的 、 是 誰 呢 。 我 在 蘋 果 樹 下 叫 醒 你 ． 你 母 親 在 那 裡 為 你 劬 勞 、 生 養 你 的 在 那 裡 為 你 劬 勞 。 
Song of Songs	8	6	Song of Songs 8:6	 求 你 將 我 放 在 你 心 上 如 印 記 、 帶 在 你 臂 上 如 戳 記 ． 因 為 愛 情 如 死 之 堅 強 ． 嫉 恨 如 陰 間 之 殘 忍 ． 所 發 的 電 光 、 是 火 焰 的 電 光 、 是 耶 和 華 的 烈 焰 。 
Song of Songs	8	7	Song of Songs 8:7	 愛 情 、 眾 水 不 能 息 滅 、 大 水 也 不 能 淹 沒 ． 若 有 人 拿 家 中 所 有 的 財 寶 要 換 愛 情 、 就 全 被 藐 視 。 
Song of Songs	8	8	Song of Songs 8:8	 我 們 有 一 小 妹 、 他 的 兩 乳 尚 未 長 成 ． 人 來 提 親 的 日 子 、 我 們 當 為 他 怎 樣 辦 理 。 
Song of Songs	8	9	Song of Songs 8:9	 他 若 是 牆 、 我 們 要 在 其 上 建 造 銀 塔 ． 他 若 是 門 、 我 們 要 用 香 柏 木 板 圍 護 他 。 
Song of Songs	8	10	Song of Songs 8:10	 我 是 牆 、 我 兩 乳 像 其 上 的 樓 ． 那 時 我 在 他 眼 中 像 得 平 安 的 人 。 
Song of Songs	8	11	Song of Songs 8:11	 所 羅 門 在 巴 力 哈 們 有 一 葡 萄 園 ． 他 將 這 葡 萄 園 交 給 看 守 的 人 、 為 其 中 的 果 子 必 交 一 千 舍 客 勒 銀 子 。 
Song of Songs	8	12	Song of Songs 8:12	 我 自 己 的 葡 萄 園 在 我 面 前 ． 所 羅 門 哪 、 一 千 舍 客 勒 歸 你 、 二 百 舍 客 勒 歸 看 守 果 子 的 人 。 
Song of Songs	8	13	Song of Songs 8:13	 你 這 住 在 園 中 的 、 同 伴 都 要 聽 你 的 聲 音 ． 求 你 使 我 也 得 聽 見 。 
Song of Songs	8	14	Song of Songs 8:14	 我 的 良 人 哪 、 求 你 快 來 、 如 羚 羊 或 小 鹿 在 香 草 山 上 。 
