book	chapter	verse	title	body
Exodus	34	1	Exodus 34:1	 耶 和 華 吩 咐 摩 西 說 、 你 要 鑿 出 兩 塊 石 版 、 和 先 前 你 摔 碎 的 那 版 一 樣 ． 其 上 的 字 我 要 寫 在 這 版 上 。 
Exodus	34	2	Exodus 34:2	 明 日 早 晨 、 你 要 豫 備 好 了 、 上 西 乃 山 、 在 山 頂 上 站 在 我 面 前 。 
Exodus	34	3	Exodus 34:3	 誰 也 不 可 和 你 一 同 上 去 、 遍 山 都 不 可 有 人 、 在 山 根 也 不 可 叫 羊 群 牛 群 喫 草 。 
Exodus	34	4	Exodus 34:4	 摩 西 就 鑿 出 兩 塊 石 版 、 和 先 前 的 一 樣 ． 清 晨 起 來 、 照 耶 和 華 所 吩 咐 的 上 西 乃 山 去 、 手 裡 拿 著 兩 塊 石 版 。 
Exodus	34	5	Exodus 34:5	 耶 和 華 在 雲 中 降 臨 、 和 摩 西 一 同 站 在 那 裡 、 宣 告 耶 和 華 的 名 。 
Exodus	34	6	Exodus 34:6	 耶 和 華 在 他 面 前 宣 告 說 、 耶 和 華 、 耶 和 華 、 是 有 憐 憫 、 有 恩 典 的 　 神 、 不 輕 易 發 怒 、 並 有 豐 盛 的 慈 愛 和 誠 實 。 
Exodus	34	7	Exodus 34:7	 為 千 萬 人 存 留 慈 愛 、 赦 免 罪 孽 、 過 犯 、 和 罪 惡 ． 萬 不 以 有 罪 的 為 無 罪 、 必 追 討 他 的 罪 、 自 父 及 子 、 直 到 三 四 代 。 
Exodus	34	8	Exodus 34:8	 摩 西 急 忙 伏 地 下 拜 、 
Exodus	34	9	Exodus 34:9	 說 、 主 阿 、 我 若 在 你 眼 前 蒙 恩 、 求 你 在 我 們 中 間 同 行 、 因 為 這 是 硬 著 頸 項 的 百 姓 ． 又 求 你 赦 免 我 們 的 罪 孽 、 和 罪 惡 、 以 我 們 為 你 的 產 業 。 
Exodus	34	10	Exodus 34:10	 耶 和 華 說 、 我 要 立 約 、 要 在 百 姓 面 前 行 奇 妙 的 事 、 是 在 遍 地 萬 國 中 所 未 曾 行 的 ． 在 你 四 圍 的 外 邦 人 、 就 要 看 見 耶 和 華 的 作 為 、 因 我 向 你 所 行 的 是 可 畏 懼 的 事 。 
Exodus	34	11	Exodus 34:11	 我 今 天 所 吩 咐 你 的 、 你 要 謹 守 ． 我 要 從 你 面 前 攆 出 亞 摩 利 人 、 迦 南 人 、 赫 人 、 比 利 洗 人 、 希 未 人 、 耶 布 斯 人 。 
Exodus	34	12	Exodus 34:12	 你 要 謹 慎 、 不 可 與 你 所 去 那 地 的 居 民 立 約 、 恐 怕 成 為 你 們 中 間 的 網 羅 ． 
Exodus	34	13	Exodus 34:13	 卻 要 拆 毀 他 們 的 祭 壇 、 打 碎 他 們 的 柱 像 、 砍 下 他 們 的 木 偶 。 
Exodus	34	14	Exodus 34:14	 不 可 敬 拜 別 神 、 因 為 耶 和 華 是 忌 邪 的 　 神 、 名 為 忌 邪 者 。 
Exodus	34	15	Exodus 34:15	 只 怕 你 與 那 地 的 居 民 立 約 、 百 姓 隨 從 他 們 的 神 、 就 行 邪 淫 、 祭 祀 他 們 的 神 、 有 人 叫 你 、 你 便 喫 他 的 祭 物 、 
Exodus	34	16	Exodus 34:16	 又 為 你 的 兒 子 娶 他 們 的 女 兒 為 妻 、 他 們 的 女 兒 隨 從 他 們 的 神 就 行 邪 淫 、 使 你 的 兒 子 也 隨 從 他 們 的 神 行 邪 淫 。 
Exodus	34	17	Exodus 34:17	 不 可 為 自 己 鑄 造 神 像 。 
Exodus	34	18	Exodus 34:18	 你 要 守 除 酵 節 、 照 我 所 吩 咐 你 的 、 在 亞 筆 月 內 所 定 的 日 期 、 喫 無 酵 餅 七 天 、 因 為 你 是 這 亞 筆 月 內 出 了 埃 及 。 
Exodus	34	19	Exodus 34:19	 凡 頭 生 的 都 是 我 的 、 一 切 牲 畜 頭 生 的 、 無 論 是 牛 是 羊 、 公 的 都 是 我 的 。 
Exodus	34	20	Exodus 34:20	 頭 生 的 驢 、 要 用 羊 羔 代 贖 、 若 不 代 贖 、 就 要 打 折 他 的 頸 項 。 凡 頭 生 的 兒 子 都 要 贖 出 來 。 誰 也 不 可 空 手 朝 見 我 。 
Exodus	34	21	Exodus 34:21	 你 六 日 要 作 工 、 第 七 日 要 安 息 、 雖 在 耕 種 收 割 的 時 候 、 也 要 安 息 。 
Exodus	34	22	Exodus 34:22	 在 收 割 初 熟 麥 子 的 時 候 、 要 守 七 七 節 ． 又 在 年 底 要 守 收 藏 節 。 
Exodus	34	23	Exodus 34:23	 你 們 一 切 男 丁 、 要 一 年 三 次 朝 見 主 耶 和 華 以 色 列 的 　 神 。 
Exodus	34	24	Exodus 34:24	 我 要 從 你 面 前 趕 出 外 邦 人 、 擴 張 你 的 境 界 ． 你 一 年 三 次 上 去 朝 見 耶 和 華 你 　 神 的 時 候 、 必 沒 有 人 貪 慕 你 的 地 土 。 
Exodus	34	25	Exodus 34:25	 你 不 可 將 我 祭 物 的 血 、 和 有 酵 的 餅 、 一 同 獻 上 ． 逾 越 節 的 祭 物 、 也 不 可 留 到 早 晨 。 
Exodus	34	26	Exodus 34:26	 地 裡 首 先 初 熟 之 物 、 要 送 到 耶 和 華 你 　 神 的 殿 。 不 可 用 山 羊 羔 母 的 奶 、 煮 山 羊 羔 。 
Exodus	34	27	Exodus 34:27	 耶 和 華 吩 咐 摩 西 說 、 你 要 將 這 些 話 寫 上 、 因 為 我 是 按 這 話 與 你 和 以 色 列 人 立 約 。 
Exodus	34	28	Exodus 34:28	 摩 西 在 耶 和 華 那 裡 四 十 晝 夜 、 也 不 喫 飯 、 也 不 喝 水 ． 耶 和 華 將 這 約 的 話 、 就 是 十 條 誡 、 寫 在 兩 塊 版 上 。 
Exodus	34	29	Exodus 34:29	 摩 西 手 裡 拿 著 兩 塊 法 版 下 、 西 乃 山 的 時 候 、 不 知 道 自 己 的 面 皮 、 因 耶 和 華 和 他 說 話 就 發 了 光 。 
Exodus	34	30	Exodus 34:30	 亞 倫 和 以 色 列 眾 人 看 見 摩 西 的 面 皮 發 光 、 就 怕 挨 近 他 。 
Exodus	34	31	Exodus 34:31	 摩 西 叫 他 們 來 、 於 是 亞 倫 和 會 眾 的 官 長 都 到 他 那 裡 去 、 摩 西 就 與 他 們 說 話 。 
Exodus	34	32	Exodus 34:32	 隨 後 以 色 列 眾 人 都 近 前 來 、 他 就 把 耶 和 華 在 西 乃 山 與 他 所 說 的 一 切 話 、 都 吩 咐 他 們 。 
Exodus	34	33	Exodus 34:33	 摩 西 與 他 們 說 完 了 話 、 就 用 帕 子 蒙 上 臉 。 
Exodus	34	34	Exodus 34:34	 但 摩 西 進 到 耶 和 華 面 前 與 他 說 話 、 就 揭 去 帕 子 、 及 至 出 來 的 時 候 、 便 將 耶 和 華 所 吩 咐 的 告 訴 以 色 列 人 。 
Exodus	34	35	Exodus 34:35	 以 色 列 人 看 見 摩 西 的 面 皮 發 光 、 摩 西 又 用 帕 子 蒙 上 臉 、 等 到 他 進 去 與 耶 和 華 說 話 就 揭 去 帕 子 。 
