book	chapter	verse	title	body
Ephesians	4	1	Ephesians 4:1	 我 為 主 被 囚 的 勸 你 們 、 既 然 蒙 召 、 行 事 為 人 就 當 與 蒙 召 的 恩 相 稱 ． 
Ephesians	4	2	Ephesians 4:2	 凡 事 謙 虛 、 溫 柔 、 忍 耐 、 用 愛 心 互 相 寬 容 、 
Ephesians	4	3	Ephesians 4:3	 用 和 平 彼 此 聯 絡 、 竭 力 保 守 聖 靈 所 賜 合 而 為 一 的 心 。 
Ephesians	4	4	Ephesians 4:4	 身 體 只 有 一 個 、 聖 靈 只 有 一 個 、 正 如 你 們 蒙 召 、 同 有 一 個 指 望 、 
Ephesians	4	5	Ephesians 4:5	 一 主 、 一 信 、 一 洗 、 
Ephesians	4	6	Ephesians 4:6	 一 　 神 、 就 是 眾 人 的 父 、 超 乎 眾 人 之 上 、 貫 乎 眾 人 之 中 、 也 住 在 眾 人 之 內 。 
Ephesians	4	7	Ephesians 4:7	 我 們 各 人 蒙 恩 、 都 是 照 基 督 所 量 給 各 人 的 恩 賜 。 
Ephesians	4	8	Ephesians 4:8	 所 以 經 上 說 、 『 他 升 上 高 天 的 時 候 、 擄 掠 了 仇 敵 、 將 各 樣 的 恩 賜 賞 給 人 。 』 
Ephesians	4	9	Ephesians 4:9	 （ 既 說 升 上 、 豈 不 是 先 降 在 地 下 麼 ． 
Ephesians	4	10	Ephesians 4:10	 那 降 下 的 、 就 是 遠 升 諸 天 之 上 要 充 滿 萬 有 的 。 ） 
Ephesians	4	11	Ephesians 4:11	 他 所 賜 的 有 使 徒 、 有 先 知 ． 有 傳 福 音 的 ． 有 牧 師 和 教 師 ． 
Ephesians	4	12	Ephesians 4:12	 為 要 成 全 聖 徒 、 各 盡 其 職 、 建 立 基 督 的 身 體 ． 
Ephesians	4	13	Ephesians 4:13	 直 等 到 我 們 眾 人 在 真 道 上 同 歸 於 一 、 認 識 　 神 的 兒 子 、 得 以 長 大 成 人 、 滿 有 基 督 長 成 的 身 量 ． 
Ephesians	4	14	Ephesians 4:14	 使 我 們 不 再 作 小 孩 子 、 中 了 人 的 詭 計 、 和 欺 騙 的 法 術 、 被 一 切 異 教 之 風 搖 動 、 飄 來 飄 去 、 就 隨 從 各 樣 的 異 端 ． 
Ephesians	4	15	Ephesians 4:15	 惟 用 愛 心 說 誠 實 話 、 凡 事 長 進 、 連 於 元 首 基 督 ． 
Ephesians	4	16	Ephesians 4:16	 全 身 都 靠 他 聯 絡 得 合 式 、 百 節 各 按 各 職 、 照 著 各 體 的 功 用 、 彼 此 相 助 、 便 叫 身 體 漸 漸 增 長 、 在 愛 中 建 立 自 己 。 
Ephesians	4	17	Ephesians 4:17	 所 以 我 說 、 且 在 主 裡 確 實 的 說 、 你 們 行 事 、 不 要 再 像 外 邦 人 存 虛 妄 的 心 行 事 ． 
Ephesians	4	18	Ephesians 4:18	 他 們 心 地 昏 昧 、 與 　 神 所 賜 的 生 命 隔 絕 了 、 都 因 自 己 無 知 、 心 裡 剛 硬 ． 
Ephesians	4	19	Ephesians 4:19	 良 心 既 然 喪 盡 、 就 放 縱 私 慾 、 貪 行 種 種 的 污 穢 。 
Ephesians	4	20	Ephesians 4:20	 你 們 學 了 基 督 、 卻 不 是 這 樣 ． 
Ephesians	4	21	Ephesians 4:21	 如 果 你 們 聽 過 他 的 道 、 領 了 他 的 教 、 學 了 他 的 真 理 、 
Ephesians	4	22	Ephesians 4:22	 就 要 脫 去 你 們 從 前 行 為 上 的 舊 人 ． 這 舊 人 是 因 私 慾 的 迷 惑 、 漸 漸 變 壞 的 ． 
Ephesians	4	23	Ephesians 4:23	 又 要 將 你 們 的 心 志 改 換 一 新 ． 
Ephesians	4	24	Ephesians 4:24	 並 且 穿 上 新 人 ． 這 新 人 是 照 著 　 神 的 形 像 造 的 、 有 真 理 的 仁 義 、 和 聖 潔 。 
Ephesians	4	25	Ephesians 4:25	 所 以 你 們 要 棄 絕 謊 言 、 各 人 與 鄰 舍 說 實 話 ． 因 為 我 們 是 互 相 為 肢 體 。 
Ephesians	4	26	Ephesians 4:26	 生 氣 卻 不 要 犯 罪 ． 不 可 含 怒 到 日 落 ． 
Ephesians	4	27	Ephesians 4:27	 也 不 可 給 魔 鬼 留 地 步 。 
Ephesians	4	28	Ephesians 4:28	 從 前 偷 竊 的 、 不 要 再 偷 ． 總 要 勞 力 、 親 手 作 正 經 事 、 就 可 有 餘 、 分 給 那 缺 少 的 人 。 
Ephesians	4	29	Ephesians 4:29	 污 穢 的 言 語 、 一 句 不 可 出 口 、 只 要 隨 事 說 造 就 人 的 好 話 、 叫 聽 見 的 人 得 益 處 。 
Ephesians	4	30	Ephesians 4:30	 不 要 叫 　 神 的 聖 靈 擔 憂 ． 你 們 原 是 受 了 他 的 印 記 、 等 候 得 贖 的 日 子 來 到 。 
Ephesians	4	31	Ephesians 4:31	 一 切 苦 毒 、 惱 恨 、 忿 怒 、 嚷 鬧 、 毀 謗 、 並 一 切 惡 毒 、 〔 或 作 陰 毒 〕 都 當 從 你 們 中 間 除 掉 ． 
Ephesians	4	32	Ephesians 4:32	 並 要 以 恩 慈 相 待 、 存 憐 憫 的 心 、 彼 此 饒 恕 、 正 如 　 神 在 基 督 裡 饒 恕 了 你 們 一 樣 。 
